지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2019-12-27 12:00,-.6,,,,3.3,,340,,35,,2,-14.2,1,,1.67,,,0,0,,,-.1,,.2,1.5,2.8,3.9
108,서울,2019-12-27 13:00,.6,,,,2.4,,320,,30,,1.9,-15,1,,1.78,,,0,0,,,.6,,.4,1.5,2.8,3.9
108,서울,2019-12-27 14:00,1.9,,,,2.7,,270,,27,,1.9,-15.1,1,,1.72,,,0,0,,,1.9,,1.2,1.7,2.8,3.8
108,서울,2019-12-27 15:00,2.2,,,,2.8,,320,,26,,1.9,-15.3,1,,1.38,,,0,0,,,2.2,,2.1,2,2.8,3.8
108,서울,2019-12-27 16:00,2.1,,,,3.2,,290,,29,,2.1,-14.1,1,,.88,,,0,0,,,.9,,2.3,2.3,2.9,3.8
108,서울,2019-12-27 17:00,1,,,,3.9,,340,,29,,1.9,-15,1,,.33,,,0,0,,,.1,,1.8,2.4,2.9,3.8
108,서울,2019-12-27 18:00,0,,,,2.8,,270,,37,,2.3,-12.9,.1,,.01,,,0,0,,,-.2,,1.3,2.3,3,3.8
108,서울,2019-12-27 19:00,-.8,,,,1.5,,270,,41,,2.4,-12.4,,9,,,,0,0,,,-.5,,1,2.2,3.1,3.9
108,서울,2019-12-27 20:00,-1.4,,,,1,,20,,45,,2.5,-11.8,,9,,,,0,0,,,-.8,,.8,2,3,3.9
108,서울,2019-12-27 21:00,-1.6,,,,.7,,340,,46,,2.5,-11.7,,9,,,,0,0,,,-1.1,,.6,1.9,3,3.9
108,서울,2019-12-27 22:00,-1.9,,,,.8,,340,,51,,2.7,-10.7,,9,,,,0,0,,,-1.4,,.5,1.8,3,3.8
108,서울,2019-12-27 23:00,-2.1,,,,.6,,360,,54,,2.8,-10.1,,9,,,,0,0,,,-1.8,,.2,1.8,2.9,3.8
108,서울,2019-12-28 00:00,-2.4,,,,1.3,,50,,54,,2.8,-10.4,,9,,,,0,0,,,-2,,.2,1.7,2.9,3.8
108,서울,2019-12-28 01:00,-2.9,,,,1.7,,50,,57,,2.8,-10.2,,9,,,,0,0,,,-2.3,,0,1.6,2.8,3.8
108,서울,2019-12-28 02:00,-3.1,,,,1.9,,50,,59,,2.9,-9.9,,9,,,,0,0,,,-2.4,,0,1.6,2.8,3.7
108,서울,2019-12-28 03:00,-3.4,,,,1.7,,50,,59,,2.8,-10.2,,9,,,,0,0,,,-2.7,,-.1,1.4,2.7,3.7
108,서울,2019-12-28 04:00,-3.5,,,,2.2,,70,,58,,2.8,-10.5,,9,,,,0,0,,,-2.8,,-.2,1.4,2.7,3.6
108,서울,2019-12-28 05:00,-3.3,,,,3,,70,,56,,2.7,-10.8,,9,,,,0,0,,,-2.8,,-.3,1.3,2.6,3.6
108,서울,2019-12-28 06:00,-3.3,,,,3.2,,70,,53,,2.5,-11.5,,9,,,,0,0,,,-2.9,,-.3,1.3,2.6,3.7
108,서울,2019-12-28 07:00,-3.3,,,,2.9,,70,,53,,2.5,-11.5,,9,,,,0,0,,,-3,,-.3,1.2,2.6,3.6
108,서울,2019-12-28 08:00,-3.2,,,,2.3,,70,,53,,2.6,-11.4,0,,0,,,0,0,,,-3,,-.4,1.1,2.5,3.5
108,서울,2019-12-28 09:00,-2.4,,,,2.9,,70,,50,,2.6,-11.4,.7,,.27,,,0,0,,,-2.3,,-.3,1.1,2.4,3.4
108,서울,2019-12-28 10:00,-.1,,,,2.1,,70,,45,,2.7,-10.6,1,,.8,,,0,0,,,-1,,-.1,1.1,2.4,3.4
108,서울,2019-12-28 11:00,1.4,,,,2,,70,,40,,2.7,-10.7,1,,1.27,,,0,0,,,-.3,,0,1,2.4,3.4
108,서울,2019-12-28 12:00,2.9,,,,1.9,,70,,38,,2.9,-10,1,,1.59,,,1,0,Ci,,.3,,0,1.1,2.3,3.4
108,서울,2019-12-28 13:00,4.5,,,,1.9,,70,,36,,3,-9.3,1,,1.63,,,0,0,,,1.6,,.1,1,2.3,3.3
108,서울,2019-12-28 14:00,5.5,,,,1.7,,140,,38,,3.4,-7.7,.9,,1.36,,,8,2,ScAc,13,2.3,,.4,1.2,2.3,3.3
108,서울,2019-12-28 15:00,5.3,,,,1,,70,,38,,3.4,-7.9,.1,,.63,,,8,4,ScAc,13,2.1,,.8,1.4,2.3,3.2
108,서울,2019-12-28 16:00,5.4,,,,.8,,110,,39,,3.5,-7.4,.1,,.4,,,8,5,ScAc,14,1.8,,1.2,1.6,2.4,3.3
108,서울,2019-12-28 17:00,5.1,,,,1.3,,160,,40,,3.5,-7.4,0,,.14,,,9,9,Sc,13,1.1,,1.3,1.7,2.4,3.3
108,서울,2019-12-28 18:00,4.7,,,,2.4,,140,,42,,3.6,-7.1,0,,0,,,8,8,Sc,15,.7,,1.2,1.7,2.5,3.3
108,서울,2019-12-28 19:00,4.5,,,,2.8,,140,,43,,3.6,-7,,9,,,,8,8,,13,.6,,1.2,1.7,2.5,3.3
108,서울,2019-12-28 20:00,4,,,,1.7,,70,,45,,3.7,-6.8,,9,,,,,9,,15,0,,1,1.6,2.5,3.3
108,서울,2019-12-28 21:00,3.5,,,,1.3,,70,,44,,3.5,-7.6,,9,,,,8,8,Sc,19,.1,,.9,1.6,2.5,3.4
108,서울,2019-12-28 22:00,3.2,,,,1.9,,50,,49,,3.8,-6.5,,9,,,,2,2,,20,.1,,.9,1.7,2.5,3.4
108,서울,2019-12-28 23:00,2.3,,,,1.8,,50,,54,,3.9,-6,,9,,,,2,2,,,.1,,.7,1.6,2.6,3.5
108,서울,2019-12-29 00:00,1.4,,,,1.8,,50,,57,,3.8,-6.2,,9,,,,3,0,Ci,,-.1,,.7,1.6,2.6,3.5
108,서울,2019-12-29 01:00,1.2,,,,1.8,,70,,54,,3.6,-7,,9,,,,6,2,,59,-.3,,.6,1.5,2.5,3.4
108,서울,2019-12-29 02:00,1.3,,,,2.4,,70,,53,,3.6,-7.2,,9,,,,4,2,,70,-.3,,.6,1.5,2.5,3.5
108,서울,2019-12-29 03:00,1.4,,,,1.8,,70,,52,,3.5,-7.4,,9,,,,5,0,Ci,,-.4,,.6,1.5,2.5,3.4
108,서울,2019-12-29 04:00,1.4,,,,2.6,,70,,51,,3.5,-7.6,,9,,,,5,0,Ci,,-.4,,.6,1.5,2.4,3.4
108,서울,2019-12-29 05:00,1.3,,,,3.3,,70,,50,,3.3,-8,,9,,,,7,0,Ci,,-.4,,.7,1.5,2.5,3.4
108,서울,2019-12-29 06:00,1.5,,,,3.5,,70,,50,,3.4,-7.8,,9,,,,8,0,Ci,,-.3,,.6,1.5,2.5,3.4
108,서울,2019-12-29 07:00,1.6,,,,4.1,,70,,49,,3.4,-7.9,,9,,,,8,0,Ci,,-.3,,.6,1.4,2.4,3.4
108,서울,2019-12-29 08:00,1.7,,,,2.9,,70,,48,,3.3,-8.1,0,,0,,,8,0,Ci,,-.3,,.6,1.4,2.4,3.3
108,서울,2019-12-29 09:00,2.2,,,,3.3,,70,,47,,3.4,-7.9,0,,.13,,,9,0,Ci,,-.1,,.7,1.4,2.5,3.4
108,서울,2019-12-29 10:00,2.9,,,,2.8,,70,,44,,3.3,-8.1,0,,.27,,,10,10,As,36,-.1,,.7,1.4,2.4,3.4
108,서울,2019-12-29 11:00,3.7,,,,2.7,,70,,42,,3.3,-8,0,,.39,,,10,10,As,32,-.1,,.8,1.4,2.4,3.3
108,서울,2019-12-29 12:00,4.4,,,,3,,70,,41,,3.4,-7.7,0,,.49,,,10,10,As,31,.4,,1.1,1.5,2.4,3.3
108,서울,2019-12-29 13:00,5.2,,,,2.8,,70,,39,,3.5,-7.6,0,,.55,,,10,10,As,28,2.9,,1.6,1.6,2.5,3.3
108,서울,2019-12-29 14:00,5.6,,,,2.8,,70,,38,,3.5,-7.6,0,,.55,,,10,10,As,27,3.9,,2.4,1.9,2.5,3.4
108,서울,2019-12-29 15:00,6.1,,,,3.4,,70,,38,,3.6,-7.1,0,,.48,,,10,10,As,26,4.4,,2.8,2.1,2.5,3.3
108,서울,2019-12-29 16:00,6.2,,,9,2.8,,70,,39,,3.7,-6.7,0,,.28,,,10,5,ScAs,16,4.2,,3.2,2.4,2.6,3.4
108,서울,2019-12-29 17:00,5.9,,,9,3,,70,,40,,3.7,-6.6,0,,.13,,,9,6,AcCi,32,3.3,,3.3,2.7,2.7,3.4
108,서울,2019-12-29 18:00,5.6,,0,,2.3,,70,,42,,3.8,-6.3,0,,.01,,,10,10,As,24,2.6,,3.1,2.8,2.8,3.5
108,서울,2019-12-29 19:00,5.4,,,9,3.7,,70,,46,,4.1,-5.3,,9,,,,10,7,ScAs,10,2.6,,3,2.8,2.9,3.5
108,서울,2019-12-29 20:00,5.1,,,9,3,,70,,54,,4.8,-3.4,,9,,,,10,7,ScAs,14,2.7,,3.1,3,3.1,3.6
108,서울,2019-12-29 21:00,4.6,,.4,,2.9,,70,,69,,5.8,-.6,,9,,,,10,8,StNs,9,2.7,,3,3,3.1,3.7
108,서울,2019-12-29 22:00,4.2,,,9,3.6,,70,,74,,6.1,0,,9,,,,10,6,StNs,9,2.6,,2.8,3,3.1,3.7
108,서울,2019-12-29 23:00,4.2,,,9,2.9,,70,,74,,6.1,0,,9,,,,10,6,StNs,9,2.7,,2.9,3,3.2,3.8
108,서울,2019-12-30 00:00,4.2,,1,,3.5,,70,,81,,6.7,1.2,,9,,,,10,5,StNs,9,2.7,,2.9,3,3.2,3.8
108,서울,2019-12-30 01:00,4.1,,,9,1.9,,70,,79,,6.4,.7,,9,,,,9,3,ScAs,15,2.3,,2.9,3,3.2,3.8
108,서울,2019-12-30 02:00,4.4,,,9,2.8,,70,,77,,6.4,.7,,9,,,,9,7,ScAs,15,2.6,,2.8,3,3.2,3.8
108,서울,2019-12-30 03:00,4.7,,.1,,2,,70,,76,,6.5,.8,,9,,,,10,6,ScAs,10,3,,3,3,3.3,3.9
108,서울,2019-12-30 04:00,5,,,9,2.6,,90,,77,,6.7,1.2,,9,,,,8,8,Sc,10,3.2,,3.2,3.1,3.3,3.9
108,서울,2019-12-30 05:00,4.8,,,9,1.5,,70,,78,,6.7,1.2,,9,,,,9,9,Sc,8,3.2,,3.2,3.1,3.3,3.9
108,서울,2019-12-30 06:00,4.7,,0,,.7,,50,,75,,6.4,.6,,9,,,,9,9,Sc,8,3.3,,3.3,3.2,3.4,3.9
108,서울,2019-12-30 07:00,4.8,,,9,1.2,,20,,76,,6.5,.9,,9,,,,9,9,Sc,7,3.4,,3.4,3.3,3.4,4
108,서울,2019-12-30 08:00,4.8,,,9,3.6,,320,,79,,6.8,1.4,0,,0,,,10,10,St,5,3.5,,3.5,3.3,3.4,4
108,서울,2019-12-30 09:00,4.9,,0,,.1,,0,,74,,6.4,.6,0,,.1,,,9,9,Sc,6,4.3,,3.6,3.4,3.4,4
108,서울,2019-12-30 10:00,5.7,,,9,.8,,20,,72,,6.6,1,0,,.31,,,9,9,Sc,5,6,,4.2,3.5,3.5,4.1
108,서울,2019-12-30 11:00,6.4,,,9,1.8,,250,,72,,6.9,1.7,0,,.43,,,9,9,Sc,5,7,,4.8,3.8,3.5,4.1
108,서울,2019-12-30 12:00,6.7,,,9,2,,320,,73,,7.1,2.1,0,,.43,,,9,9,Sc,5,6.9,,5.5,4.1,3.7,4.1
108,서울,2019-12-30 13:00,5.7,,,9,3.5,,290,,84,,7.7,3.2,0,,.18,,,10,9,ScAs,4,6.2,,5.5,4.5,3.9,4.3
108,서울,2019-12-30 14:00,5.4,,,9,2.7,,320,,87,,7.8,3.4,0,,.17,,,10,9,StNs,3,5.9,,5.2,4.6,3.9,4.3
108,서울,2019-12-30 15:00,4.9,,.3,,3.1,,320,,82,,7.1,2,0,,.22,,,9,9,Sc,4,5.8,,5.1,4.5,4,4.3
108,서울,2019-12-30 16:00,4.7,,,9,2.6,,290,,78,,6.6,1.1,0,,.24,,,8,8,Sc,10,5.3,,5,4.6,4.1,4.4
108,서울,2019-12-30 17:00,4.5,,,9,2.7,,290,,66,,5.6,-1.3,0,,.16,,,8,8,Sc,10,4.2,,4.8,4.6,4.2,4.5
108,서울,2019-12-30 18:00,2.9,,,9,3,,270,,62,,4.7,-3.6,0,,0,,,3,3,Sc,10,2.1,,4.1,4.5,4.2,4.5
108,서울,2019-12-30 19:00,1.2,,,9,4.6,,270,,58,,3.9,-6.1,,9,,,,4,4,,,.7,,3.3,4.3,4.2,4.6
108,서울,2019-12-30 20:00,-.3,,,9,3.5,,290,,57,,3.4,-7.8,,9,,,,0,0,,,.5,,2.6,4,4.2,4.6
108,서울,2019-12-30 21:00,-1.9,,,9,5.3,,270,,54,,2.9,-9.9,,9,,,,2,2,Sc,15,.1,,2.1,3.6,4.2,4.6
108,서울,2019-12-30 22:00,-3.6,,,9,4.7,,320,,48,,2.3,-13,,9,,,,10,0,,,-.8,,1.6,3.4,4.1,4.6
108,서울,2019-12-30 23:00,-4.3,,,9,5.5,,290,,52,,2.3,-12.7,,9,,,,9,8,,10,-.9,,1.4,3.1,4,4.6
108,서울,2019-12-31 00:00,-5.7,,0,,7.4,,320,,66,,2.6,-11,,9,,,,9,9,Sc,6,-1.1,,1.2,2.9,3.9,4.5
108,서울,2019-12-31 01:00,-6.7,,,9,4,,290,,56,,2.1,-14,,9,,,,2,2,Sc,10,-1.9,,.8,2.7,3.8,4.5
108,서울,2019-12-31 02:00,-7.7,,,9,5.7,,290,,54,,1.8,-15.4,,9,,,,1,1,,8,-2.8,,.5,2.5,3.7,4.5
108,서울,2019-12-31 03:00,-8.5,,0,,5.7,,320,,53,,1.7,-16.3,,9,,,,1,1,Sc,7,-3.6,,.2,2.3,3.6,4.4
108,서울,2019-12-31 04:00,-9.2,,,9,5,,320,,53,,1.6,-17,,9,,,,0,0,,,-4.3,,-.1,2.2,3.5,4.4
108,서울,2019-12-31 05:00,-9.5,,,9,4.9,,320,,50,,1.5,-18,,9,,,,0,0,,,-4.9,,-.5,1.9,3.4,4.3
108,서울,2019-12-31 06:00,-10,,,9,3.9,,320,,47,,1.3,-19.2,,9,,,,0,0,,,-5.4,,-.6,1.7,3.2,4.2
108,서울,2019-12-31 07:00,-10.6,,,9,3.4,,290,,47,,1.3,-19.7,,9,,,,0,0,,,-5.8,,-.8,1.6,3.1,4.1
108,서울,2019-12-31 08:00,-10.8,,,9,3.7,,340,,42,,1.1,-21.2,0,,0,,,0,0,,,-6.2,,-1.1,1.4,3,4
108,서울,2019-12-31 09:00,-10.7,,,9,4.1,,320,,37,,1,-22.5,1,,.32,,,0,0,,,-5.9,,-1.3,1.3,2.9,4
108,서울,2019-12-31 10:00,-9.6,,,9,3.8,,340,,36,,1.1,-21.9,1,,.96,,,0,0,,,-4.6,,-.8,1.2,2.8,3.9
108,서울,2019-12-31 11:00,-8.8,,,9,3.9,,290,,34,,1.1,-21.8,1,,1.47,,,0,0,,,-2.2,,-.4,1.1,2.8,3.8
108,서울,2019-12-31 12:00,-8,,,9,4.3,,320,,32,,1.1,-21.8,1,,1.78,,,0,0,,,-.8,,-.3,1,2.7,3.7
108,서울,2019-12-31 13:00,-6.8,,,9,4,,290,,31,,1.1,-21.1,1,,1.91,,,0,0,,,-.2,,-.2,1,2.5,3.6
108,서울,2019-12-31 14:00,-6.1,,,9,2.7,,290,,30,,1.2,-20.9,1,,1.81,,,0,0,,,.1,,-.2,1,2.6,3.6
108,서울,2019-12-31 15:00,-5.4,,,9,2.8,,320,,30,,1.2,-20.2,1,,1.47,,,0,0,,,0,,-.1,1,2.5,3.5
108,서울,2019-12-31 16:00,-4.9,,,9,2.7,,320,,27,,1.1,-21,1,,.99,,,0,0,,,-.1,,-.1,1,2.4,3.5
108,서울,2019-12-31 17:00,-5.6,,,9,2.5,,270,,32,,1.3,-19.7,1,,.39,,,0,0,,,-1.3,,-.1,1,2.4,3.5
108,서울,2019-12-31 18:00,-6.7,,,9,2.1,,270,,34,,1.3,-19.9,.1,,.01,,,0,0,,,-2.8,,-.3,1,2.3,3.4
108,서울,2019-12-31 19:00,-6.9,,,9,1.7,,290,,38,,1.4,-18.8,,9,,,,0,0,,,-3.6,,-.6,.9,2.3,3.3
108,서울,2019-12-31 20:00,-7,,,9,2.9,,290,,41,,1.5,-18,,9,,,,0,0,,,-4.1,,-.7,.9,2.3,3.3
108,서울,2019-12-31 21:00,-7.4,,,9,.8,,20,,43,,1.5,-17.8,,9,,,,0,0,,,-4.4,,-.8,.9,2.3,3.3
108,서울,2019-12-31 22:00,-8.2,,,9,0,,0,,42,,1.4,-18.8,,9,,,,0,0,,,-4.6,,-1,.8,2.2,3.2
108,서울,2019-12-31 23:00,-7.4,,,9,0,,0,,45,,1.6,-17.3,,9,,,,9,8,,14,-3.5,,-1.1,.8,2.2,3.2
108,서울,2020-01-01 00:00,-6.5,,0,,0,,0,,38,,1.4,-18.5,,9,,,,9,9,Sc,9,-2.8,,-.8,.7,2.1,3.2
108,서울,2020-01-01 01:00,-5.9,,,9,1.7,,50,,40,,1.6,-17.3,,9,,,,9,9,Sc,7,-2.4,,-.8,.7,2.1,3.2
108,서울,2020-01-01 02:00,-5.7,,,9,.1,,0,,42,,1.7,-16.5,,9,,,,9,9,Sc,7,-2.4,,-.8,.6,2,3.1
108,서울,2020-01-01 03:00,-5.6,,0,,0,,0,,46,,1.8,-15.4,,9,,,,9,9,Sc,14,-2.7,,-.8,.6,2,3.1
108,서울,2020-01-01 04:00,-5.4,,,9,0,,0,,50,,2,-14.2,,9,,,,8,8,Sc,6,-2.5,,-.8,.6,2,3
108,서울,2020-01-01 05:00,-5.2,,,9,0,,0,,55,,2.3,-12.8,,9,,,,9,9,Sc,5,-2.2,,-.7,.6,2,3
108,서울,2020-01-01 06:00,-4.8,,0,,1.9,,70,,58,,2.5,-11.8,,9,,,,9,9,Sc,8,-2.1,,-.7,.5,1.9,2.9
108,서울,2020-01-01 07:00,-4.6,,,9,2.1,,50,,62,,2.7,-10.7,,9,,,,9,9,Sc,5,-2,,-.7,.6,1.9,3
108,서울,2020-01-01 08:00,-4.6,,,9,1.8,,50,,64,,2.8,-10.3,0,,0,,,9,9,Sc,4,-1.9,,-.6,.6,1.9,3
108,서울,2020-01-01 09:00,-4.3,,0,,2.3,,50,,70,,3.1,-8.9,0,,.04,,,9,9,Sc,4,-1.6,,-.6,.5,1.9,2.9
108,서울,2020-01-01 10:00,-4.2,,,9,1.9,,70,,76,,3.4,-7.8,0,,.17,,,9,9,Sc,4,-1.1,,-.6,.5,1.8,2.9
108,서울,2020-01-01 11:00,-3.4,,,9,1.5,,70,,75,,3.6,-7.2,0,,.41,0,,9,9,Sc,8,-.4,,-.4,.5,1.8,2.9
108,서울,2020-01-01 12:00,-2.2,,.1,,1.7,,50,,72,,3.8,-6.5,.5,,1,,0,9,9,Sc,9,-.1,,-.2,.5,1.8,2.8
108,서울,2020-01-01 13:00,-1,,,9,1.6,,90,,67,,3.8,-6.3,0,,.93,,,9,9,Sc,13,.4,,-.1,.5,1.8,2.8
108,서울,2020-01-01 14:00,-.4,,,9,1.2,,90,,65,,3.9,-6.1,0,,.89,,,9,9,Sc,10,.4,,-.1,.5,1.7,2.8
108,서울,2020-01-01 15:00,.3,,,9,0,,0,,62,,3.9,-6.1,.3,,.68,,,9,9,Sc,10,.8,,-.1,.5,1.8,2.8
108,서울,2020-01-01 16:00,.3,,,9,0,,0,,64,,4,-5.7,0,,.32,,,9,9,Sc,12,.1,,-.1,.5,1.7,2.7
108,서울,2020-01-01 17:00,.2,,,9,.9,,290,,65,,4,-5.6,0,,.09,,,9,9,Sc,12,-.2,,0,.6,1.7,2.7
108,서울,2020-01-01 18:00,.1,,,9,.8,,50,,66,,4.1,-5.5,0,,0,,,9,9,Sc,12,-.1,,-.1,.5,1.7,2.7
108,서울,2020-01-01 19:00,.1,,,9,.3,,0,,65,,4,-5.7,,9,,,,9,9,,,-.1,,-.1,.5,1.7,2.7
108,서울,2020-01-01 20:00,0,,,9,1.7,,70,,67,,4.1,-5.4,,9,,,,9,9,,12,-.1,,-.1,.6,1.7,2.7
108,서울,2020-01-01 21:00,-.4,,,9,2.5,,50,,71,,4.2,-5,,9,,,,8,8,Sc,10,-.3,,-.1,.5,1.7,2.6
108,서울,2020-01-01 22:00,-.9,,,9,1.5,,50,,71,,4.1,-5.5,,9,,,,8,8,,12,-.3,,-.1,.6,1.7,2.7
108,서울,2020-01-01 23:00,-.9,,,9,1,,50,,70,,4,-5.6,,9,,,,9,9,,12,-.3,,-.1,.5,1.7,2.7
108,서울,2020-01-02 00:00,-.7,,,9,2.1,,70,,70,,4.1,-5.5,,9,,,,9,9,Sc,12,-.4,,-.1,.6,1.7,2.7
108,서울,2020-01-02 01:00,-.7,,,,2.2,,50,,72,,4.2,-5.1,,9,,,,8,8,,10,-.3,,-.1,.6,1.7,2.6
108,서울,2020-01-02 02:00,-.6,,,,2.2,,70,,70,,4.1,-5.4,,9,,,,9,9,,10,-.4,,-.1,.6,1.7,2.7
108,서울,2020-01-02 03:00,-.6,,,,2.3,,70,,70,,4.1,-5.4,,9,,,,9,9,Sc,10,-.4,,-.1,.6,1.7,2.6
108,서울,2020-01-02 04:00,-.7,,,,2.1,,50,,70,,4.1,-5.5,,9,,,,9,9,Sc,10,-.4,,-.1,.6,1.7,2.7
108,서울,2020-01-02 05:00,-.5,,,,1.5,,20,,67,,4,-5.8,,9,,,,9,9,Sc,7,-.5,,0,.7,1.7,2.6
108,서울,2020-01-02 06:00,-.6,,,,1.7,,50,,69,,4.1,-5.5,,9,,,,9,9,Sc,11,-.5,,-.1,.6,1.7,2.6
108,서울,2020-01-02 07:00,-.5,,,,1.9,,50,,65,,3.8,-6.2,,9,,,,9,9,Sc,11,-.6,,-.1,.6,1.6,2.6
108,서울,2020-01-02 08:00,-.4,,,,2.3,,70,,67,,4,-5.7,0,,0,,,9,9,Sc,12,-.6,,-.1,.6,1.7,2.6
108,서울,2020-01-02 09:00,-.1,,,,2.4,,70,,67,,4.1,-5.5,0,,.07,,,9,9,Sc,11,-.3,,-.1,.6,1.6,2.6
108,서울,2020-01-02 10:00,.7,,,,2,,50,,62,,4,-5.7,0,,.28,,,9,9,Sc,12,-.2,,0,.6,1.7,2.6
108,서울,2020-01-02 11:00,1.7,,,,2,,50,,57,,3.9,-5.9,0,,.59,,,9,9,Sc,12,0,,-.1,.6,1.7,2.6
108,서울,2020-01-02 12:00,2.5,,,,1,,50,,56,,4.1,-5.4,0,,.64,,,9,9,Sc,12,.9,,0,.7,1.7,2.6
108,서울,2020-01-02 13:00,3.4,,,,1.8,,200,,56,,4.4,-4.5,0,,.67,,,9,9,Sc,11,1.7,,0,.6,1.7,2.6
108,서울,2020-01-02 14:00,3.7,,,,2.3,,290,,58,,4.6,-3.8,0,,.45,,,9,9,Sc,10,1.3,,0,.7,1.7,2.6
108,서울,2020-01-02 15:00,3.8,,,,2.8,,290,,58,,4.6,-3.7,0,,.4,,,9,9,Sc,9,1.5,,0,.8,1.7,2.6
108,서울,2020-01-02 16:00,3.7,,,,2.5,,290,,58,,4.6,-3.8,0,,.27,,,9,9,Sc,9,1,,0,.8,1.7,2.6
108,서울,2020-01-02 17:00,3.3,,,,3.1,,270,,62,,4.8,-3.2,0,,.1,,,9,9,Sc,10,.5,,.1,.9,1.8,2.6
108,서울,2020-01-02 18:00,2.7,,,,2.2,,270,,61,,4.5,-4,0,,0,,,7,7,Sc,11,-.7,,0,.9,1.7,2.6
108,서울,2020-01-02 19:00,2,,,,2,,290,,64,,4.5,-4.1,,9,,,,0,0,,,-.1,,0,.9,1.8,2.7
108,서울,2020-01-02 20:00,1.2,,,,.7,,320,,66,,4.4,-4.4,,9,,,,0,0,,,-.3,,.1,.9,1.8,2.6
108,서울,2020-01-02 21:00,.5,,,,.9,,270,,68,,4.3,-4.7,,9,,,,8,8,Sc,10,-.4,,0,.9,1.8,2.7
108,서울,2020-01-02 22:00,.3,,,,.4,,0,,70,,4.4,-4.5,,9,,,,0,0,,,-.5,,.1,.9,1.8,2.7
108,서울,2020-01-02 23:00,-.4,,,,1.5,,270,,74,,4.4,-4.4,,9,,,,0,0,,,-.8,,0,.8,1.7,2.6
108,서울,2020-01-03 00:00,0,,,,2.6,,270,,74,,4.5,-4,,9,,,,3,3,,,-.8,,0,.9,1.8,2.7
108,서울,2020-01-03 01:00,-.5,,,,1.4,,290,,78,,4.6,-3.8,,9,,,,2,2,,8,-1,,.1,.9,1.8,2.7
108,서울,2020-01-03 02:00,-1.1,,,,1.4,,360,,80,,4.5,-4.1,,9,,,,0,0,,,-1.4,,0,.9,1.8,2.7
108,서울,2020-01-03 03:00,-1.5,,,,1.5,,290,,82,,4.5,-4.1,,9,,,,0,0,,,-1.6,,0,.9,1.8,2.7
108,서울,2020-01-03 04:00,-1.8,,,,2.2,,270,,81,,4.3,-4.6,,9,,,,7,0,Ci,,-1.5,,-.1,.8,1.7,2.7
108,서울,2020-01-03 05:00,-2,,,,1.5,,290,,81,,4.3,-4.8,,9,,,,2,0,Ci,,-1.9,,-.1,.8,1.7,2.7
108,서울,2020-01-03 06:00,-2.5,,,,2.4,,290,,85,,4.3,-4.6,,9,,,,0,0,,,-2,,-.1,.9,1.8,2.7
108,서울,2020-01-03 07:00,-3,,,,1.4,,290,,86,,4.2,-5,,9,,,,0,0,,,-2.4,,-.2,.8,1.8,2.7
108,서울,2020-01-03 08:00,-3.3,,,,1.7,,270,,86,,4.1,-5.3,0,,0,,,0,0,,,-2.6,,-.3,.8,1.8,2.7
108,서울,2020-01-03 09:00,-2.6,,,,2.2,,290,,74,,3.7,-6.6,.7,,.3,,,0,0,,,-1.9,,-.3,.7,1.8,2.6
108,서울,2020-01-03 10:00,-1,,,,2.2,,320,,60,,3.4,-7.7,1,,.86,,,0,0,,,-.9,,-.1,.8,1.7,2.7
108,서울,2020-01-03 11:00,.1,,,,3.2,,320,,48,,3,-9.6,1,,1.32,,,0,0,,,-.3,,-.1,.8,1.7,2.6
108,서울,2020-01-03 12:00,1.7,,,,2.4,,320,,42,,2.9,-9.8,1,,1.62,,,0,0,,,.2,,0,.8,1.7,2.6
108,서울,2020-01-03 13:00,2.9,,,,2,,270,,35,,2.6,-11,1,,1.69,,,0,0,,,1.4,,.2,.8,1.7,2.6
108,서울,2020-01-03 14:00,4,,,,3.1,,270,,30,,2.4,-12,1,,1.7,,,0,0,,,3.1,,.5,.9,1.7,2.6
108,서울,2020-01-03 15:00,4.1,,,,2.9,,290,,28,,2.3,-12.8,1,,1.36,,,0,0,,,2.8,,1.3,1.2,1.7,2.6
108,서울,2020-01-03 16:00,4.3,,,,2.1,,340,,30,,2.5,-11.7,1,,.89,,,0,0,,,1.7,,1.6,1.5,1.9,2.6
108,서울,2020-01-03 17:00,3.3,,,,2.2,,320,,35,,2.7,-10.7,1,,.35,,,0,0,,,.2,,1.3,1.6,1.9,2.6
108,서울,2020-01-03 18:00,2.2,,,,1.3,,320,,38,,2.7,-10.6,.1,,.01,,,0,0,,,0,,.7,1.5,2,2.7
108,서울,2020-01-03 19:00,1.3,,,,1.8,,290,,39,,2.6,-11.1,,9,,,,,0,,,-.4,,.5,1.4,2,2.7
108,서울,2020-01-03 20:00,.6,,,,1.2,,320,,43,,2.8,-10.5,,9,,,,0,0,,,-.6,,.4,1.3,2.1,2.8
